448307 2.0261359986 1982 1 3 3.7 4.2 1 3.2 3.3 2.3 2.3 4.3 2 2 2 1 1 1 0 3 0 0 0 0.8888888889 1 2 1 2 1 1 1 1.2857142857 2 2 2 2 2 2 1 1.8571428571 1 1 0 1 0 1 0 0.5714285714 0 0 0 1 0 0 0 0.1428571429 1 1 2 1 2 1 1.3333333333 0
448501 1.9327652045 1980 0 3 6.1 8.4 -99999 8.7 9.5 7.6 -99999 4.7 3 3 0 0 1 3 0 2 0 0 0 0.6666666667 3 3 3 3 3 3 3 3 3 2 3 3 3 3 2 2.7142857143 0 0 0 3 1 0 1 0.7142857143 0 0 0 1 1 0 0 0.2857142857 1 1 1 2 2 2 1.5 -99999
448701 1.8028190158 1983 0 3 1.4 3.4 7.7 0.2 2.1 7.7 7.4 6.6 2 2 0 1 2 2 1 1 2 1 1 1.2222222222 2 2 2 2 2 2 2 2 2 2 3 2 2 3 2 2.2857142857 0 1 0 2 2 0 1 0.8571428571 0 1 0 2 0 0 1 0.5714285714 1 1 1 2 2 2 1.5 4
449001 1.4965211552 1979 0 3 4.7 5 8.2 8.7 2.7 2.5 0.5 1.5 2 2 0 2 0 3 2 2 1 0 3 1.4444444444 3 3 3 3 3 3 3 3 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 0 1 0 0 0.1428571429 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 1 1 1 1 3 1 1.3333333333 6
449002 1.6112135503 1980 1 3 6.1 5.8 8.8 9.5 1 1.6 1.8 3.5 2 2 2 1 0 2 0 2 0 1 1 1 3 2 3 3 3 3 1 2.5714285714 1 2 2 3 2 2 2 2 1 1 1 0 1 1 0 0.7142857143 0 0 0 3 0 0 0 0.4285714286 2 1 1 1 2 1 1.3333333333 5
449601 2.0869133968 1979 0 3 8.4 5.8 6.6 7.3 7.1 7.1 6.8 2.6 2 1 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 1 2 2 2 2 1 1.7142857143 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 2 2 1 0 2 2 1.5714285714 1 1 1 2 2 2 1.5 1
450601 1.4361199852 1983 0 3 9.1 9.1 9.1 7 7 7.5 5.6 9 2 1 0 1 2 2 0 2 0 0 -99999 0.875 1 1 2 2 2 2 2 1.7142857143 2 1 2 2 2 2 2 1.8571428571 0 1 0 2 0 0 1 0.5714285714 0 1 0 1 1 0 0 0.4285714286 1 1 2 1 2 2 1.5 8
452301 1.5877670128 1984 1 3 7 4.5 9.5 8.7 4.9 5.1 7.7 6.6 3 3 0 1 1 2 1 2 0 1 1 1 3 2 2 2 3 3 3 2.5714285714 3 3 3 3 3 3 3 3 0 0 0 1 0 0 0 0.1428571429 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0.8333333333 5
453401 1.9338999086 1983 1 3 5 5.5 8.4 8.7 4.2 3.2 6.8 7.3 3 3 1 1 1 3 1 2 1 1 0 1.2222222222 2 1 3 3 2 3 1 2.1428571429 2 1 3 3 2 3 2 2.2857142857 1 2 0 3 1 1 1 1.2857142857 0 0 1 0 0 1 0 0.2857142857 2 1 1 2 2 1 1.5 2
453702 0.6479882546 1980 0 2 0.1 7.9 1.2 7.3 0.5 2.2 7.5 1.9 2 -99999 1 2 1 2 0 2 0 0 1 1 2 2 3 2 2 2 2 2.1428571429 2 2 2 2 2 3 1 2 0 0 0 1 0 0 0 0.1428571429 0 0 0 0 2 1 2 0.7142857143 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999
453703 0.659630258 1984 1 2 0.3 3 0.2 0.9 2.6 2.7 4.4 2.9 3 3 0 0 2 2 0 3 0 1 0 0.8888888889 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1.8571428571 0 0 0 1 0 0 0 0.1428571429 0 1 0 1 2 0 0 0.5714285714 1 2 2 2 1 1 1.5 0
453802 2.0185843474 1980 1 3 3.9 7 7.5 7.3 5.7 3.3 1.9 5.8 2 3 1 1 0 2 0 0 1 0 0 0.5555555556 1 1 2 2 1 2 2 1.5714285714 2 1 2 2 2 3 3 2.1428571429 1 3 0 2 0 2 3 1.5714285714 1 3 0 2 2 1 3 1.7142857143 1 1 1 1 1 2 1.1666666667 4
454101 0.3804750001 1981 0 1 7 4.5 2.3 1.6 3.7 6.5 2.9 2.6 2 1 0 1 1 1 1 0 1 2 0 0.7777777778 2 1 1 2 2 2 2 1.7142857143 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 0 0 0 0 0 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999
454301 0.3237969837 1980 0 1 3.9 5.8 7.5 6.3 4.7 2.9 3 0.7 -99999 -99999 2 1 0 1 1 2 1 0 -99999 1 2 1 1 2 1 2 1 1.4285714286 2 2 2 1 2 2 2 1.8571428571 0 2 0 0 0 0 2 0.5714285714 3 3 2 1 1 0 1 1.5714285714 2 1 1 2 2 2 1.6666666667 6
454401 0.4787307403 1982 1 1 2.7 -99999 -99999 -99999 8.2 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 2 2 2 2 2 2 2 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 3
455301 1.7547972565 1981 0 3 3.2 -99999 8.6 8.7 6.4 -99999 5.6 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 2 2 2 2 2 1 1.8571428571 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 0 0 0 0 0 1 1 1 2 2 2 1.5 5
457001 1.4403969467 1982 1 3 8.8 3 4.7 4.5 3.2 2.2 6.3 8.5 3 3 1 0 2 3 0 1 1 1 -99999 1.125 2 1 3 3 2 3 2 2.2857142857 3 3 3 3 2 3 3 2.8571428571 1 0 2 3 0 0 0 0.8571428571 0 0 0 1 2 1 0 0.5714285714 0 2 0 2 3 2 1.5 0
457002 1.4550848931 1984 0 3 1.4 3.4 3.2 7 1.9 8.2 7.1 8.7 3 3 0 0 2 3 0 2 1 1 1 1.1111111111 3 2 3 3 2 3 2 2.5714285714 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 3 0 0 0 0.4285714286 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999
457101 1.8207635931 1984 1 3 8.8 9.2 8.4 9.3 4.5 7.8 7.1 3.9 3 3 1 0 3 3 0 3 0 0 1 1.2222222222 2 2 2 3 2 3 2 2.2857142857 2 1 2 2 2 3 2 2 1 0 0 3 0 0 1 0.7142857143 1 1 0 1 0 0 0 0.4285714286 1 1 1 2 2 1 1.3333333333 5
457801 1.7283017661 1983 1 3 0.5 1 2.3 0.9 4.2 8 7.7 8.7 2 3 0 2 1 1 1 2 1 0 -99999 1 2 2 2 2 2 2 2 2 3 1 1 3 2 2 2 2 1 1 0 1 0 0 0 0.4285714286 2 2 0 0 2 0 2 1.1428571429 1 1 0 1 2 -99999 -99999 3
458001 2.1737107329 1981 0 3 4.2 7.5 8.7 8.4 4.3 2.7 5.3 4.3 2 2 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 0 2 3 2 2 1 1.7142857143 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 1 2 3 0 1 1 1 1 1 1 3 2 1.5 2
458102 1.4656764676 1982 1 3 2.1 0.3 0.4 0.1 1.6 3.3 3 2.3 2 2 1 2 1 3 0 1 1 2 1 1.3333333333 1 2 2 2 1 2 2 1.7142857143 2 1 2 3 2 3 3 2.2857142857 1 1 0 0 0 0 0 0.2857142857 0 0 1 0 1 1 0 0.4285714286 2 0 1 1 2 1 1.1666666667 2
458202 1.6031773173 1980 1 3 6.1 -99999 1 0.4 7.4 6 4.7 4.1 3 3 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 2 1 2 2 2 2 1.8571428571 2 2 2 3 2 3 2 2.2857142857 0 0 0 0 0 2 0 0.2857142857 1 0 0 1 0 0 1 0.4285714286 2 3 1 2 2 0 1.6666666667 0
458901 1.7819097609 1980 0 3 8.1 7 5.5 8.7 1 2.2 2.5 1.9 2 2 0 0 0 2 0 2 0 0 0 0.4444444444 2 2 2 2 2 2 2 2 3 3 2 3 2 2 2 2.4285714286 0 1 0 2 0 0 0 0.4285714286 0 0 0 1 0 0 0 0.1428571429 1 1 1 2 2 2 1.5 6
459301 1.8648334521 1983 1 3 6.1 4.5 4.5 -99999 6.4 8.1 5.9 6.6 1 1 1 1 2 3 0 3 1 1 0 1.3333333333 2 3 3 3 3 3 3 2.8571428571 2 1 2 3 2 3 2 2.1428571429 0 0 0 1 2 0 0 0.4285714286 1 1 0 1 3 0 0 0.8571428571 2 2 1 2 2 1 1.6666666667 5
459401 1.699067335 1984 0 3 8.8 8.7 5.3 7 1.7 2.2 2.8 2.9 2 3 1 1 0 2 0 1 0 0 1 0.6666666667 2 1 2 2 2 2 2 1.8571428571 2 2 2 2 2 2 2 2 0 2 0 0 0 0 1 0.4285714286 0 0 0 0 0 0 0 0 1 1 1 1 2 2 1.3333333333 0
460001 1.5428574126 1984 1 3 0.9 7 6.6 8.7 7.3 3.9 7.5 6.4 3 3 0 1 1 2 0 1 1 1 0 0.7777777778 2 3 2 3 2 2 2 2.2857142857 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 1 1 1 0 1 1 1 0.8571428571 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999
461401 1.8180156228 1983 1 3 0.9 0.7 3.2 1.6 6.4 5.5 9.1 8.8 0 3 0 1 0 2 0 0 1 2 3 1 1 0 1 3 1 3 2 1.5714285714 3 1 2 3 2 3 3 2.4285714286 3 0 0 0 3 0 2 1.1428571429 3 0 0 1 0 0 2 0.8571428571 0 1 1 2 3 1 1.3333333333 3
461802 2.0260065761 1984 0 3 -99999 4.5 5.5 7 -99999 7.6 8.1 8.2 1 3 0 2 1 3 1 1 2 1 3 1.5555555556 1 2 1 2 1 2 2 1.5714285714 2 1 2 3 2 3 2 2.1428571429 0 0 0 0 0 1 0 0.1428571429 1 1 0 0 0 0 1 0.4285714286 2 2 1 2 2 2 1.8333333333 7
462202 2.0480746137 1983 1 3 9.5 9.7 9.5 3.4 5.2 4.1 4.9 0.2 2 0 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 1 2 3 2 1 2 2 1.8571428571 1 2 2 3 2 2 2 2 3 3 0 3 1 0 0 1.4285714286 1 1 1 1 0 1 0 0.7142857143 0 0 0 1 2 2 0.8333333333 1
463701 1.9271157628 1983 1 3 7.9 4.5 6.8 4.7 6.6 3.5 4.4 2.6 3 3 1 1 3 1 0 1 0 0 1 0.8888888889 2 0 1 2 0 3 0 1.1428571429 1 1 2 2 2 2 2 1.7142857143 1 0 1 1 0 1 0 0.5714285714 0 1 1 3 2 2 0 1.2857142857 2 1 1 1 1 1 1.1666666667 3
463801 1.7235522621 1979 0 3 0.2 1.8 -99999 4.2 4.6 4.4 -99999 6.1 2 2 0 0 0 3 0 2 2 0 1 0.8888888889 0 2 1 2 2 2 2 1.5714285714 3 1 2 3 2 2 2 2.1428571429 0 1 1 0 0 1 0 0.4285714286 0 3 1 1 0 1 1 1 1 0 3 2 2 2 1.6666666667 1
463802 1.6916962733 1982 0 3 3.7 -99999 1.6 0.9 3.9 -99999 0.1 1.2 1 2 3 0 0 0 1 2 0 0 0 0.6666666667 1 1 2 2 1 2 2 1.5714285714 2 2 2 1 1 1 1 1.4285714286 0 1 0 0 0 1 1 0.4285714286 2 3 0 1 1 0 1 1.1428571429 1 1 2 2 2 2 1.6666666667 6
463803 1.7394140404 1984 0 3 -99999 5.5 1.6 2.3 -99999 2.6 1 3.6 1 1 1 1 1 3 2 3 1 0 -99999 1.5 2 2 1 2 2 1 2 1.7142857143 2 2 2 1 2 2 1 1.7142857143 0 1 0 3 0 0 0 0.5714285714 0 1 0 3 1 3 0 1.1428571429 2 2 1 -99999 -99999 2 -99999 4
464101 2.2395085193 1983 1 3 1.4 3.7 4.5 2.3 2.7 2.5 5.3 4.4 1 3 1 1 0 3 1 3 1 1 1 1.3333333333 2 2 2 2 1 1 2 1.7142857143 2 2 2 2 2 2 2 2 0 0 1 0 0 2 0 0.4285714286 0 1 0 2 1 0 0 0.5714285714 2 2 1 1 2 2 1.6666666667 1
464501 0.7300631751 1983 0 1 3 7 9.5 9.3 3.4 4.3 7.1 4.4 1 1 0 1 1 3 1 2 0 0 1 1 2 1 2 3 2 3 2 2.1428571429 2 2 2 3 2 3 2 2.2857142857 0 0 0 1 0 0 1 0.2857142857 0 0 0 0 0 0 0 0 1 1 1 1 2 2 1.3333333333 5
464502 0.8121019777 1984 0 1 5 5 9.7 8.7 8 9.2 9.7 9.3 2 0 0 0 1 3 0 3 0 0 0 0.7777777778 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 1 1.1666666667 5
465702 2.1389893906 1981 1 3 6.8 9.3 8.1 9.5 8.3 9.1 7.1 7.4 1 2 1 2 0 3 1 1 2 2 2 1.5555555556 1 2 2 2 2 2 2 1.8571428571 3 1 2 2 2 2 2 2 1 3 0 1 2 1 0 1.1428571429 0 0 0 1 3 0 1 0.7142857143 1 1 0 1 2 1 1 -99999
467201 1.6996572607 1981 0 3 9.3 5.5 8.7 8.2 6.7 7 4.7 6.5 1 3 0 1 1 3 0 1 0 2 2 1.1111111111 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 1 1 2 1 1 1.1428571429 0 0 0 1 1 0 0 0.2857142857 1 1 2 1 2 1 1.3333333333 6
471102 0.4662038483 1981 0 2 -99999 3.2 4.2 3.2 3.3 2.9 2.7 3.8 2 1 0 1 3 3 0 2 0 0 1 1.1111111111 2 3 3 3 3 3 3 2.8571428571 3 3 3 3 3 3 3 3 0 0 0 3 0 0 0 0.4285714286 0 0 0 0 0 0 0 0 0 0 3 3 2 0 1.3333333333 1
471401 1.5265953276 1984 0 3 5 7.7 8.4 8.7 6.5 7.3 8.6 6.6 3 3 1 0 1 3 0 3 1 1 1 1.2222222222 2 1 1 2 2 2 1 1.5714285714 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 2 0 0 0 0.2857142857 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 1 1 1 2 2 2 1.5 -99999
473001 1.2295105415 1982 0 3 5.8 9.5 -99999 -99999 6.2 6.4 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 2 2 2 2 2 2 2 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 2 0 2 0 2 0 0.8571428571 1 1 1 1 2 2 1.3333333333 4
473301 1.6037190858 1980 0 3 0.4 2.3 5.3 3.2 4.4 5 5.2 5.2 1 3 0 0 2 3 0 3 1 0 0 1 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 0 0 0 3 3 0 0 0.8571428571 0 1 0 0 0 0 0 0.1428571429 2 2 2 2 2 2 2 6
473302 1.5137253155 1982 1 3 1.4 5.3 2.3 7.7 0.6 0.7 0.3 2.6 0 3 1 0 3 3 1 3 1 1 0 1.4444444444 2 0 1 2 2 3 1 1.5714285714 3 2 3 2 3 3 1 2.4285714286 1 1 0 1 1 0 0 0.5714285714 0 1 0 1 0 1 0 0.4285714286 2 1 1 2 1 1 1.3333333333 -99999
473401 1.3456446428 1982 1 3 0.7 3.2 6.3 8.4 1.2 6 6.3 6.9 2 3 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 2 2 3 2 3 2 2.2857142857 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 1 0 3 2 0 0 0.8571428571 1 1 1 1 1 1 1 0
473501 1.3460870871 1979 1 3 3.7 1.3 8.2 4.2 6 3.8 5.3 2.6 2 3 0 1 1 3 1 2 1 2 2 1.4444444444 3 2 2 3 2 3 2 2.4285714286 2 2 3 3 3 3 2 2.5714285714 0 1 0 3 0 1 1 0.8571428571 0 0 0 3 0 0 0 0.4285714286 0 1 0 0 2 0 0.5 1
473502 1.6313402507 1980 1 3 3.9 1.2 6.6 3.2 1.9 0.7 0.3 0.4 2 3 0 0 1 2 0 3 0 0 3 1 1 2 1 2 2 2 1 1.5714285714 0 1 1 3 1 2 2 1.4285714286 0 3 1 1 3 0 1 1.2857142857 1 3 3 1 1 1 0 1.4285714286 1 2 1 3 3 3 2.1666666667 0
473503 1.5291596985 1984 0 3 3.9 1.6 5.5 3.7 7.1 4.5 5.2 9 2 1 1 1 1 2 0 2 1 0 0 0.8888888889 1 2 1 3 1 3 1 1.7142857143 2 2 3 3 3 3 3 2.7142857143 1 1 0 2 2 0 1 1 1 0 0 3 2 0 0 0.8571428571 1 1 1 1 2 1 1.1666666667 3
474101 1.5717396942 1980 1 3 6.1 -99999 -99999 0.8 5.5 -99999 -99999 2.8 2 3 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 1 1 1 2 1 3 2 1.5714285714 3 3 3 3 1 3 3 2.7142857143 1 3 1 1 0 2 0 1.1428571429 0 0 0 2 2 0 1 0.7142857143 2 2 1 2 2 2 1.8333333333 5
474503 1.7935517644 1983 0 3 0.8 -99999 -99999 -99999 2.1 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 1 2 1 2 2 2 1 1.5714285714 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 1 0 2 3 0 3 1.2857142857 2 1 3 2 2 2 2 8
477201 1.7812957566 1981 0 3 8.6 8.8 8.7 5.5 4.4 4.3 3.5 5.1 2 2 0 1 1 3 1 2 1 1 0 1.1111111111 2 1 3 3 3 2 2 2.2857142857 1 2 2 3 3 3 2 2.2857142857 0 0 0 2 1 0 1 0.5714285714 0 1 0 3 1 0 1 0.8571428571 2 0 0 2 2 2 1.3333333333 4
478002 1.6554519595 1980 0 3 1.4 5.8 4.2 2.3 5.3 3.2 -99999 5.8 1 0 1 1 0 2 0 2 1 2 0 1 1 1 2 2 2 2 1 1.5714285714 2 2 2 2 3 2 2 2.1428571429 1 2 0 1 1 0 1 0.8571428571 0 1 0 2 0 0 1 0.5714285714 1 2 1 2 3 2 1.8333333333 4
478401 1.3922969318 1981 1 3 3.7 0.5 0.8 1.6 3.3 5.4 6.4 9.2 2 2 0 2 1 3 0 1 1 1 2 1.2222222222 2 1 2 2 2 2 2 1.8571428571 2 1 2 2 2 2 2 1.8571428571 1 0 1 1 2 2 1 1.1428571429 0 2 2 2 2 2 1 1.5714285714 2 2 1 1 2 1 1.5 4
478402 1.3165095359 1982 1 3 2.7 0.9 0.2 0.5 4.4 4.3 3.2 4.1 3 3 1 1 2 3 1 3 0 0 1 1.3333333333 1 1 1 2 1 2 2 1.4285714286 2 2 2 2 2 2 1 1.8571428571 2 2 2 1 2 2 1 1.7142857143 0 2 0 2 0 0 0 0.5714285714 2 1 1 2 2 1 1.5 1
478701 1.3104898857 1980 0 3 2.7 0.5 1.8 -99999 5.2 4.3 1.9 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 1 3 3 2 3 3 2.4285714286 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 1 0 3 0 0 0 0.5714285714 2 0 1 3 2 -99999 -99999 1
480103 1.8970656691 1980 0 3 8.7 7.7 7.5 3.2 7.4 9.7 8.5 5.8 3 3 0 1 0 3 1 2 1 0 0 0.8888888889 1 1 2 3 1 2 3 1.8571428571 3 1 2 3 1 2 2 2 2 1 0 2 1 0 1 1 0 3 0 1 1 1 1 1 1 2 2 2 2 2 1.8333333333 5
480201 1.5503940146 1981 1 3 8.6 6.6 9.2 9.5 9 9.4 8.8 8.9 2 3 1 1 0 3 2 1 3 3 2 1.7777777778 2 1 2 3 3 2 3 2.2857142857 3 2 3 3 3 3 3 2.8571428571 2 1 0 2 1 0 2 1.1428571429 0 2 0 0 2 2 2 1.1428571429 1 1 1 1 2 1 1.1666666667 2
480301 1.4576552838 1984 0 3 2.1 3.4 6.8 2.3 3.3 1.3 0.1 0.3 3 2 0 0 1 3 0 3 0 0 0 0.7777777778 2 1 1 2 1 2 1 1.4285714286 1 2 2 2 2 2 1 1.7142857143 0 0 0 2 0 0 0 0.2857142857 0 2 0 1 1 1 1 0.8571428571 1 1 1 2 2 2 1.5 1
480901 1.4429402489 1982 1 3 0.7 1 1 2.3 5.7 3.3 3.5 4.5 -99999 -99999 0 0 0 3 0 1 1 0 0 0.5555555556 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2.1428571429 0 1 1 2 1 1 1 1 0 0 0 3 1 0 1 0.7142857143 2 1 1 2 2 2 1.6666666667 2
481002 1.5957851869 1984 1 3 7.3 6.1 1.9 2.3 6.3 6.4 8.6 6.7 2 1 1 1 0 3 0 2 0 0 2 1 1 2 2 3 2 2 2 2 1 2 2 2 1 2 2 1.7142857143 0 0 1 1 1 0 1 0.5714285714 0 1 2 3 1 1 1 1.2857142857 1 1 0 0 2 1 0.8333333333 3
483701 1.5916105594 1979 1 3 9.6 9.9 9.3 8.1 7.3 6.4 7.4 7.5 1 2 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 2 2 3 2 3 2 2.2857142857 2 2 2 3 2 3 2 2.2857142857 2 0 0 3 0 0 3 1.1428571429 1 0 0 0 1 0 0 0.2857142857 0 0 0 2 3 1 1 2
483702 1.7898256009 1982 1 3 9.3 8.1 8.1 5.5 9.6 8.8 8.9 8.2 2 3 0 0 3 3 0 3 0 1 0 1.1111111111 2 2 3 2 2 3 2 2.2857142857 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0.5 1
483801 1.5138246397 1983 1 3 3 1.2 5.5 5.8 3.4 6 3.5 4.1 0 0 2 1 0 1 2 1 2 1 3 1.4444444444 3 3 2 3 2 3 1 2.4285714286 2 1 3 3 1 2 2 2 2 0 0 1 0 0 1 0.5714285714 0 0 1 3 1 1 3 1.2857142857 2 2 3 2 3 0 2 1
484201 1.4840303811 1979 0 3 8.4 9.6 9.3 9.5 6.9 5.1 3.2 1.6 2 3 1 1 2 3 0 2 1 0 0 1.1111111111 3 2 3 3 3 3 2 2.7142857143 3 3 3 3 3 3 3 3 0 0 0 3 0 0 0 0.4285714286 0 0 0 3 0 0 0 0.4285714286 1 1 1 2 2 2 1.5 5
484202 1.4825676061 1982 1 3 9.6 9.1 9.1 9.7 6.5 3.3 2.7 4.3 2 2 0 1 1 2 0 0 1 0 3 0.8888888889 0 1 2 3 2 3 1 1.7142857143 3 3 3 3 3 3 3 3 1 1 0 2 0 0 2 0.8571428571 0 0 0 1 0 0 0 0.1428571429 2 2 0 2 2 2 1.6666666667 0
484203 1.4825676061 1982 1 3 9.6 9.5 9.1 9.7 5.3 9.4 3.5 4.7 2 3 0 1 1 3 0 1 1 0 1 0.8888888889 2 1 3 3 2 3 2 2.2857142857 1 2 2 3 3 2 3 2.2857142857 0 1 0 0 0 1 1 0.4285714286 0 0 0 0 0 0 0 0 2 2 1 2 2 2 1.8333333333 0
484801 1.4573693504 1983 1 3 9.1 9 9.5 8.1 8.7 8.8 7.9 7.1 2 3 1 1 2 3 0 2 1 1 0 1.2222222222 3 2 2 2 2 3 3 2.4285714286 3 3 3 3 3 3 3 3 0 1 0 2 0 0 0 0.4285714286 0 2 2 0 0 0 0 0.5714285714 0 1 0 2 2 1 1 4
485201 1.4177239342 1984 1 3 3.9 6.6 3.9 -99999 7.1 9.4 7.4 -99999 -99999 -99999 0 1 1 3 1 1 0 2 3 1.3333333333 1 2 2 3 1 3 2 2 3 3 3 3 2 3 3 2.8571428571 0 0 0 1 0 1 0 0.2857142857 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0.3333333333 1
486302 0.9498084291 1982 1 3 -99999 9.4 6.3 5.5 -99999 -99999 -99999 5.8 3 3 1 1 0 2 1 1 1 0 0 0.7777777778 2 1 2 3 1 3 3 2.1428571429 3 2 2 3 2 2 3 2.4285714286 0 1 1 2 0 1 2 1 0 0 0 0 0 0 1 0.1428571429 0 2 1 2 2 1 1.3333333333 0
487601 1.4305337498 1981 1 3 8.8 6.6 8.7 7.7 9.5 -99999 9.1 9.9 2 3 1 1 2 2 1 3 0 2 1 1.4444444444 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2.1428571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 1 1.1666666667 4
488201 1.7275463 1983 1 3 9.1 7.9 9.1 8.7 8.3 8.6 8.8 9.8 2 2 1 0 1 3 1 2 1 1 1 1.2222222222 2 2 2 2 2 2 2 2 3 1 2 2 2 2 2 2 1 1 0 1 1 1 2 1 0 1 0 0 0 1 1 0.4285714286 1 1 2 1 2 1 1.3333333333 6
488502 1.3621595531 1982 0 3 8.2 8.7 6.3 -99999 8 8.4 8.6 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 2 3 3 3 3 3 3 2.8571428571 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 2 0 3 0 0 0 0.7142857143 0 0 0 3 3 3 1.5 -99999
488503 1.5253673189 1983 0 3 8.6 5.8 -99999 -99999 9.4 8.7 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 3 3 2 3 3 3 3 2.8571428571 -99999 -99999 -99999 -99999 -99999 -99999 -99999 -99999 0 0 0 0 0 0 0 0 0 1 1 2 2 1 1.1666666667 -99999
491901 1.6005226516 1980 1 3 8.1 7.9 8.8 -99999 8.8 6.2 7.5 -99999 -99999 -99999 0 1 0 3 2 0 2 1 1 1.1111111111 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 3 1 0 0 0.5714285714 1 2 0 3 0 0 2 1.1428571429 0 0 0 2 2 1 0.8333333333 4
491902 1.4851289672 1982 1 3 7.5 8.1 -99999 5.5 3.7 7.3 -99999 0.9 3 3 0 0 2 3 0 3 1 0 0 1 3 1 2 3 3 3 3 2.5714285714 2 2 2 3 2 2 2 2.1428571429 0 0 0 1 0 0 0 0.1428571429 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0
491903 1.5002744071 1984 0 3 7.9 -99999 5.5 3.4 4.6 -99999 3.5 7.2 2 3 0 2 1 2 2 1 2 1 1 1.3333333333 3 3 1 2 2 3 1 2.1428571429 0 3 2 3 3 3 2 2.2857142857 2 0 0 3 1 0 0 0.8571428571 0 0 0 2 0 0 2 0.5714285714 2 0 2 2 3 2 1.8333333333 4
